116	396	15460	-369	162	-73
28	320	15648	-377	161	-56
48	484	15520	-388	154	-62
56	320	15448	-365	177	-48
20	396	15452	-362	200	-63
128	328	15516	-367	160	-60
64	352	15496	-367	171	-81
112	428	15572	-387	179	-75
56	348	15564	-374	206	-72
116	344	15616	-371	162	-61
136	380	15384	-384	197	-54
160	348	15464	-365	199	-68
132	352	15504	-371	188	-69
60	260	15380	-381	167	-37
44	424	15572	-371	169	-99
96	420	15672	-362	206	-47
64	348	15584	-387	170	-77
28	456	15448	-388	179	-56
196	308	15468	-368	155	-80
84	340	15548	-380	186	-51
72	348	15568	-377	163	-56
36	308	15464	-390	176	-68
48	348	15564	-371	198	-45
128	356	15544	-376	163	-60
108	480	15616	-348	172	-77
28	416	15556	-370	171	-61
64	356	15488	-360	165	-72
304	344	15436	-342	201	-67
120	440	15568	-363	172	-73
148	448	15624	-362	167	-57
196	452	15384	-359	201	-80
-8	300	15496	-351	205	-82
84	448	15496	-370	198	-62
64	440	15428	-380	222	-70
136	336	15488	-392	191	-85
140	348	15484	-396	204	-61
116	504	15308	-381	193	-68
212	416	15632	-389	204	-72
76	360	15460	-399	209	-73
104	396	15420	-383	211	-74
164	404	15592	-388	191	-70
72	292	15532	-354	209	-73
220	332	15380	-377	206	-53
144	392	15640	-361	189	-68
144	384	15452	-364	171	-76
168	392	15388	-361	184	-71
224	412	15452	-363	188	-61
56	404	15312	-361	165	-48
136	388	15508	-382	137	-86
216	384	15432	-367	134	-76
176	420	15396	-378	142	-70
224	424	15472	-382	155	-74
164	492	15480	-390	122	-56
228	440	15496	-389	142	-50
144	368	15572	-406	141	-68
204	348	15516	-377	118	-55
220	524	15616	-379	116	-64
324	344	15512	-360	138	-86
168	348	15688	-394	139	-71
192	484	15424	-371	140	-49
136	348	15640	-365	133	-78
268	412	15548	-381	159	-64
172	356	15532	-379	151	-66
208	352	15424	-375	125	-73
156	396	15684	-377	152	-77
232	392	15508	-381	140	-88
200	412	15476	-388	164	-61
220	488	15468	-373	158	-58
252	340	15596	-368	189	-54
136	364	15544	-366	165	-93
140	376	15688	-354	168	-54
156	432	15452	-370	176	-57
244	396	15392	-361	165	-79
192	352	15456	-370	202	-65
180	432	15516	-376	176	-58
132	416	15492	-356	186	-71
208	368	15480	-382	190	-81
268	432	15560	-367	175	-82
144	520	15448	-364	165	-91
268	344	15388	-376	193	-67
236	452	15476	-393	172	-69
180	368	15484	-368	153	-104
232	420	15544	-388	188	-59
240	348	15484	-367	152	-57
148	456	15488	-365	167	-90
220	436	15424	-369	187	-87
116	408	15508	-385	184	-62
160	428	15536	-369	156	-63
184	352	15472	-392	143	-86
268	380	15468	-359	153	-68
164	452	15400	-348	141	-52
240	400	15648	-385	135	-83
220	376	15660	-366	140	-51
204	304	15356	-392	152	-71
292	292	15640	-389	128	-79
144	380	15744	-365	166	-57
248	416	15496	-401	154	-70
196	356	15516	-378	150	-52
188	476	15508	-378	176	-82
144	392	15540	-382	167	-65
220	408	15416	-381	189	-82
172	392	15528	-357	176	-65
160	464	15528	-372	161	-88
192	400	15444	-372	171	-67
116	376	15572	-392	179	-52
264	424	15572	-346	183	-77
288	416	15460	-370	179	-80
176	412	15552	-380	185	-66
200	436	15508	-366	188	-74
116	384	15424	-378	204	-51
196	348	15560	-359	195	-70
168	292	15400	-385	196	-78
240	408	15456	-352	164	-72
248	268	15540	-397	170	-73
172	364	15452	-368	177	-71
316	376	15388	-398	165	-79
180	456	15580	-392	184	-71
296	316	15472	-377	171	-63
188	372	15540	-374	148	-60
104	360	15456	-378	139	-62
268	352	15488	-387	168	-71
124	284	15412	-373	146	-69
136	376	15564	-374	149	-77
196	432	15480	-379	148	-65
204	416	15424	-372	152	-62
180	360	15396	-372	166	-73
176	372	15580	-382	146	-80
212	332	15472	-373	151	-71
264	412	15460	-369	148	-60
184	424	15472	-388	141	-73
152	328	15460	-375	116	-57
152	308	15384	-369	143	-71
104	380	15548	-370	129	-77
100	304	15448	-373	148	-73
180	416	15512	-366	146	-86
144	376	15352	-370	156	-64
216	336	15432	-375	164	-57
216	368	15744	-360	137	-60
156	344	15484	-366	165	-55
112	320	15360	-378	173	-66
268	388	15464	-364	179	-62
192	368	15660	-353	156	-75
132	392	15548	-370	165	-55
216	328	15684	-400	156	-76
196	268	15588	-368	130	-75
80	332	15496	-384	181	-76
144	344	15496	-381	153	-80
16	376	15408	-370	163	-57
84	440	15576	-375	188	-61
64	304	15180	-371	127	-77
64	352	15444	-359	172	-76
88	444	15464	-384	155	-76
72	296	15476	-381	140	-66
284	400	15396	-379	167	-70
116	328	15572	-373	170	-77
200	384	15428	-376	164	-72
164	332	15512	-362	182	-54
80	296	15524	-377	184	-66
116	304	15536	-352	156	-82
232	360	15472	-369	187	-75
76	356	15480	-366	186	-59
0	344	15600	-365	167	-56
56	320	15728	-344	162	-69
20	324	15624	-367	185	-88
172	232	15420	-347	159	-57
52	380	15532	-368	168	-76
16	320	15644	-374	167	-61
20	344	15304	-379	154	-78
140	244	15472	-382	161	-60
48	396	15468	-357	155	-63
104	332	15484	-374	158	-54
72	348	15468	-374	164	-78
60	360	15572	-375	143	-69
44	292	15484	-372	131	-59
96	344	15552	-367	137	-90
76	308	15500	-392	149	-67
148	420	15380	-383	124	-45
132	364	15600	-378	138	-69
24	344	15540	-382	135	-78
4	312	15440	-383	138	-72
12	284	15500	-377	138	-58
76	320	15584	-387	157	-73
-24	396	15444	-381	118	-58
80	300	15632	-369	156	-84
96	316	15460	-373	157	-60
24	248	15340	-361	126	-51
20	328	15492	-372	134	-52
-16	424	15628	-366	167	-58
136	364	15536	-385	185	-59
68	388	15536	-375	173	-95
120	368	15408	-382	174	-84
144	348	15520	-390	149	-71
-88	352	15552	-392	192	-67
68	324	15468	-374	163	-76
44	328	15652	-366	172	-69
-20	312	15548	-376	153	-63
68	344	15448	-392	137	-72
80	348	15520	-388	169	-78
52	272	15480	-387	153	-62
28	428	15500	-360	169	-86
-16	312	15348	-384	203	-71
-76	432	15468	-364	160	-54
172	352	15612	-374	168	-73
112	264	15528	-350	179	-79
-24	404	15548	-382	169	-59
28	296	15272	-363	179	-85
64	416	15484	-374	176	-69
60	316	15524	-378	171	-71
96	380	15476	-359	165	-50
44	292	15492	-372	158	-70
204	280	15528	-378	182	-53
28	312	15528	-360	181	-68
36	284	15496	-406	180	-85
-32	372	15404	-395	151	-71
-32	264	15448	-368	169	-62
-24	452	15388	-387	174	-61
12	328	15416	-362	177	-60
-40	312	15656	-380	173	-81
12	284	15412	-378	161	-88
24	252	15540	-360	160	-80
8	412	15500	-375	175	-72
64	292	15584	-375	173	-62
56	296	15376	-374	183	-71
76	344	15624	-391	157	-54
100	324	15480	-362	206	-56
0	312	15444	-365	187	-79
80	280	15544	-386	162	-74
12	392	15520	-368	193	-67
44	292	15656	-374	196	-61
104	308	15520	-374	176	-78
-4	336	15508	-370	188	-61
8	392	15656	-371	172	-61
-24	384	15392	-377	206	-64
-48	460	15500	-358	188	-67
-16	352	15516	-375	168	-64
64	308	15472	-370	188	-67
-4	348	15408	-383	180	-75
16	376	15352	-347	180	-63
-60	300	15580	-378	178	-71
64	360	15516	-381	195	-79
116	360	15460	-388	171	-62
56	272	15512	-365	201	-78
-8	404	15496	-378	198	-71
56	312	15468	-356	197	-82
0	440	15468	-367	169	-80
-4	348	15436	-378	175	-52
48	284	15560	-383	188	-56
12	396	15456	-389	180	-55
44	328	15448	-371	198	-63
12	392	15516	-376	161	-65
28	328	15484	-367	174	-68
-28	448	15632	-391	164	-66
4	424	15496	-346	167	-64
96	364	15404	-361	168	-58
80	408	15504	-365	183	-71
-104	376	15380	-370	155	-64
24	396	15552	-359	166	-75
56	284	15604	-376	170	-73
24	328	15588	-374	168	-58
72	288	15440	-393	160	-58
-48	316	15532	-381	185	-76
-24	424	15492	-411	170	-68
-60	284	15540	-385	186	-73
-36	412	15604	-381	188	-57
152	284	15616	-356	183	-68
80	344	15552	-358	172	-88
8	276	15520	-382	177	-48
-32	360	15556	-358	185	-62
-16	368	15432	-382	188	-62
228	344	15444	-365	168	-72
60	400	15700	-352	185	-56
88	336	15440	-378	192	-74
64	360	15420	-386	176	-70
116	424	15464	-376	204	-73
56	404	15620	-367	185	-67
132	420	15532	-380	182	-36
76	444	15588	-380	201	-66
44	360	15516	-377	198	-68
112	364	15436	-355	187	-64
184	432	15472	-368	174	-73
40	348	15348	-339	184	-61
8	332	15616	-361	202	-67
-24	340	15468	-361	169	-49
8	392	15500	-374	157	-74
140	340	15560	-369	169	-60
136	360	15456	-378	179	-63
112	404	15536	-376	168	-60
68	408	15612	-371	175	-74
36	332	15388	-378	157	-53
152	276	15640	-388	156	-76
132	364	15480	-374	145	-63
108	404	15472	-387	168	-67
288	268	15528	-381	190	-62
116	400	15424	-377	151	-64
100	392	15540	-378	178	-80
152	376	15496	-362	174	-69
68	340	15728	-359	135	-57
184	404	15580	-368	141	-86
144	492	15700	-359	138	-70
52	332	15736	-409	161	-55
100	344	15604	-406	149	-70
152	348	15456	-400	167	-76
176	372	15444	-379	131	-68
172	308	15452	-376	157	-79
132	368	15456	-384	134	-54
360	408	15644	-354	152	-75
144	472	15508	-361	169	-50
232	384	15548	-377	158	-69
220	340	15460	-370	184	-46
88	380	15480	-356	150	-79
20	348	15432	-380	188	-63
104	392	15528	-357	172	-85
160	400	15516	-355	156	-65
112	460	15676	-391	189	-41
152	452	15672	-383	191	-69
172	344	15524	-416	194	-42
196	416	15500	-380	168	-70
124	380	15448	-361	205	-54
176	324	15480	-365	232	-77
212	316	15564	-356	175	-76
244	448	15628	-372	208	-70
208	444	15532	-365	156	-72
200	428	15568	-369	187	-54
32	376	15520	-371	170	-53
112	396	15448	-380	179	-73
296	388	15512	-357	191	-78
112	404	15520	-392	163	-85
180	332	15432	-380	147	-67
192	480	15512	-388	182	-68
116	440	15540	-386	156	-77
196	392	15416	-370	160	-59
164	308	15376	-362	175	-63
140	360	15444	-369	141	-68
236	392	15432	-352	145	-80
192	488	15540	-354	163	-49
172	440	15452	-364	165	-71
132	444	15580	-368	148	-54
108	412	15456	-353	159	-63
224	492	15528	-361	163	-70
200	448	15512	-368	180	-46
216	428	15408	-379	170	-60
160	296	15380	-387	190	-74
232	388	15624	-383	212	-90
216	456	15448	-363	206	-88
264	420	15676	-383	181	-85
168	404	15544	-390	220	-71
104	344	15508	-352	225	-94
152	376	15316	-387	207	-82
168	400	15496	-385	213	-46
224	428	15484	-380	233	-75
156	412	15560	-367	223	-74
268	484	15568	-359	239	-88
164	356	15528	-384	227	-75
192	320	15668	-389	253	-51
220	340	15488	-379	246	-65
252	456	15464	-372	235	-62
164	404	15508	-388	250	-86
212	380	15408	-367	252	-70
148	472	15396	-366	224	-88
196	392	15428	-356	232	-72
268	404	15320	-359	242	-73
160	468	15532	-371	225	-71
208	388	15348	-376	241	-55
232	256	15528	-368	222	-78
152	408	15552	-346	206	-43
184	420	15544	-364	227	-87
244	344	15548	-379	220	-82
200	392	15528	-395	211	-82
224	388	15612	-382	219	-69
220	388	15448	-382	199	-52
180	336	15496	-375	187	-76
164	360	15504	-363	205	-77
140	468	15416	-364	194	-56
264	420	15592	-372	184	-81
276	448	15748	-374	189	-75
208	484	15556	-371	194	-68
192	432	15444	-366	173	-54
260	428	15500	-377	171	-59
268	348	15432	-377	185	-53
128	404	15440	-360	182	-57
300	376	15508	-358	170	-67
236	320	15428	-401	182	-62
216	408	15528	-381	149	-75
192	300	15612	-389	156	-75
192	384	15592	-358	183	-69
152	348	15444	-366	161	-75
232	436	15408	-372	153	-80
220	400	15480	-365	161	-60
292	408	15436	-365	163	-65
348	392	15624	-386	163	-65
172	348	15508	-385	168	-54
156	404	15568	-377	158	-58
268	356	15508	-375	180	-61
240	360	15488	-371	181	-69
224	304	15500	-389	176	-81
256	456	15544	-378	174	-73
192	396	15608	-341	165	-71
132	312	15500	-372	159	-68
188	288	15416	-379	162	-49
80	436	15424	-373	199	-64
76	444	15444	-365	174	-50
124	320	15316	-371	184	-54
268	432	15536	-364	176	-66
264	324	15476	-377	173	-46
80	448	15556	-364	190	-66
300	396	15444	-371	187	-60
148	376	15564	-369	173	-60
200	340	15544	-371	174	-70
224	368	15360	-368	161	-79
272	336	15488	-363	181	-80
156	360	15468	-371	170	-67
196	372	15536	-370	158	-54
228	332	15460	-371	150	-60
192	408	15564	-372	147	-57
144	456	15372	-363	175	-49
48	276	15356	-358	143	-83
136	392	15536	-353	156	-65
160	380	15560	-386	157	-64
196	428	15400	-376	175	-69
204	332	15520	-382	178	-54
68	368	15348	-366	172	-61
172	404	15448	-355	169	-70
164	288	15524	-365	169	-77
152	380	15504	-372	185	-85
92	432	15340	-373	170	-64
124	392	15368	-358	155	-69
100	272	15460	-384	183	-83
116	276	15404	-375	172	-61
128	348	15488	-367	170	-66
156	312	15388	-364	169	-68
56	268	15488	-369	169	-60
96	452	15360	-379	169	-74
156	416	15500	-368	170	-62
156	480	15540	-367	180	-56
136	388	15468	-387	183	-74
160	452	15412	-378	152	-57
20	336	15452	-365	150	-61
48	344	15588	-371	161	-41
56	356	15348	-370	163	-68
64	340	15416	-367	148	-79
164	360	15452	-383	153	-63
32	188	15644	-382	133	-54
160	196	15564	-371	106	-64
132	420	15612	-370	147	-60
116	388	15640	-381	109	-67
80	380	15428	-380	118	-41
112	284	15500	-373	101	-65
0	328	15476	-368	116	-53
196	276	15508	-364	81	-80
36	320	15476	-379	101	-63
-64	356	15452	-363	119	-65
56	316	15484	-359	114	-72
8	328	15560	-360	105	-81
132	424	15364	-368	140	-51
32	384	15392	-377	130	-68
72	388	15528	-369	137	-77
64	288	15596	-390	123	-77
96	292	15500	-394	140	-73
156	268	15648	-362	142	-75
-12	380	15552	-386	173	-71
60	284	15452	-371	137	-67
-20	368	15452	-387	184	-72
40	328	15496	-363	166	-75
60	356	15588	-359	162	-60
96	352	15460	-375	198	-74
72	352	15416	-380	198	-63
16	268	15568	-369	177	-61
104	284	15392	-372	177	-59
144	284	15464	-368	198	-70
84	384	15484	-376	204	-66
32	388	15400	-356	197	-84
12	368	15620	-356	181	-44
-4	400	15572	-362	220	-76
8	320	15552	-404	159	-56
72	336	15444	-390	183	-63
24	460	15472	-369	176	-60
60	320	15504	-384	178	-67
52	348	15524	-363	165	-84
80	328	15616	-372	177	-75
16	352	15528	-359	190	-66
64	388	15560	-359	168	-66
144	284	15596	-369	174	-78
52	268	15568	-367	163	-77
-32	320	15576	-379	159	-73
-40	304	15476	-370	171	-66
32	304	15496	-388	165	-76
-36	404	15560	-377	161	-69
44	288	15484	-360	175	-76
40	324	15400	-367	158	-73
-88	396	15372	-359	167	-88
104	360	15588	-366	154	-67
104	300	15564	-378	180	-68
96	392	15592	-363	177	-55
28	452	15544	-367	175	-49
0	296	15436	-363	190	-49
60	312	15452	-352	187	-65
36	312	15632	-404	193	-65
-36	376	15576	-387	165	-55
0	320	15512	-344	192	-83
56	360	15372	-376	186	-60
12	340	15468	-378	157	-76
116	360	15432	-376	188	-63
-60	308	15556	-377	185	-53
16	364	15556	-357	157	-59
-80	360	15440	-346	185	-69
44	268	15344	-364	177	-88
-80	336	15456	-369	173	-51
-16	380	15436	-358	173	-56
-8	348	15520	-370	182	-60
-16	400	15380	-393	170	-74
40	364	15544	-375	172	-79
80	320	15612	-384	167	-67
-52	320	15592	-371	158	-69
56	348	15608	-362	156	-88
-40	356	15428	-358	166	-78
-16	356	15440	-369	143	-74
-84	392	15436	-362	151	-57
8	320	15532	-380	152	-46
92	348	15488	-379	147	-75
84	304	15576	-369	144	-74
-20	304	15460	-364	148	-66
20	384	15448	-401	165	-76
-44	228	15412	-381	178	-82
-32	380	15332	-345	149	-67
16	328	15548	-375	153	-60
8	296	15380	-404	153	-76
140	348	15396	-358	180	-80
64	408	15604	-360	166	-70
60	456	15592	-356	182	-47
160	484	15592	-359	183	-64
40	292	15552	-393	186	-66
80	304	15520	-366	169	-62
124	224	15604	-356	169	-47
64	340	15500	-382	170	-92
40	340	15556	-377	195	-67
-32	352	15332	-362	185	-56
-12	488	15412	-387	188	-62
-48	392	15568	-378	199	-60
36	344	15540	-381	190	-76
24	424	15548	-387	177	-69
24	252	15552	-376	181	-79
-12	324	15344	-389	179	-46
24	380	15624	-372	201	-61
-24	300	15472	-359	192	-70
152	348	15548	-395	215	-65
36	308	15624	-379	165	-61
12	228	15472	-368	181	-61
-12	368	15512	-382	190	-65
64	324	15468	-391	183	-66
-84	444	15628	-386	168	-84
-36	428	15640	-375	185	-64
-52	352	15372	-365	160	-69
76	332	15520	-359	142	-54
-20	392	15712	-384	144	-77
-4	356	15416	-369	146	-60
-4	364	15564	-372	137	-62
196	384	15500	-388	137	-50
160	316	15576	-375	132	-45
68	240	15484	-360	126	-57
8	396	15460	-395	132	-60
96	304	15528	-367	129	-80
56	336	15536	-390	104	-50
128	324	15536	-380	115	-76
88	328	15448	-398	122	-81
136	368	15448	-402	96	-84
28	356	15396	-392	129	-74
64	236	15544	-381	103	-70
72	440	15384	-387	138	-44
84	360	15380	-381	117	-83
88	420	15520	-360	118	-63
112	388	15444	-381	129	-60
120	312	15512	-370	142	-55
40	368	15416	-353	132	-73
152	416	15704	-370	142	-60
68	368	15476	-361	134	-66
136	364	15344	-359	160	-76
104	352	15540	-366	173	-71
144	360	15548	-358	169	-90
48	328	15584	-377	171	-61
120	472	15496	-379	162	-88
96	420	15588	-391	158	-40
176	352	15524	-366	177	-64
212	380	15460	-379	154	-76
104	320	15564	-381	176	-64
108	348	15480	-368	187	-73
80	280	15452	-392	172	-61
76	368	15576	-384	168	-76
84	296	15544	-376	182	-66
132	456	15288	-350	183	-74
104	352	15552	-334	176	-58
212	408	15480	-351	159	-64
152	376	15444	-344	191	-48
84	452	15512	-376	190	-75
116	444	15416	-361	170	-88
112	444	15544	-367	199	-78
116	296	15456	-374	185	-64
136	408	15432	-383	159	-42
32	372	15460	-362	177	-75
84	460	15404	-405	148	-58
128	512	15524	-388	183	-74
192	352	15508	-361	156	-33
144	472	15460	-376	162	-81
168	392	15436	-359	157	-55
92	456	15376	-370	142	-70
292	512	15548	-358	147	-55
184	336	15544	-359	150	-78
192	344	15576	-361	136	-73
232	456	15648	-350	168	-61
216	464	15444	-355	153	-74
132	392	15288	-359	176	-54
160	320	15556	-359	185	-67
188	484	15436	-371	192	-75
240	428	15452	-374	199	-61
188	352	15720	-367	210	-70
164	436	15528	-354	220	-73
184	460	15576	-375	204	-53
288	416	15524	-383	241	-69
204	356	15580	-377	234	-74
304	452	15532	-362	254	-68
216	460	15352	-376	248	-91
212	440	15376	-372	245	-55
200	432	15644	-359	241	-72
144	360	15564	-357	243	-79
248	372	15560	-359	276	-60
268	452	15548	-351	256	-78
288	404	15476	-352	270	-51
156	428	15404	-356	252	-52
156	420	15608	-327	282	-74
232	464	15664	-358	241	-61
248	440	15440	-367	262	-77
164	384	15412	-385	251	-58
200	480	15472	-366	234	-66
248	392	15408	-385	211	-84
216	360	15520	-391	239	-81
196	392	15460	-380	240	-61
212	444	15628	-369	188	-57
200	316	15512	-365	222	-75
152	352	15576	-380	213	-66
200	396	15652	-368	200	-59
188	348	15532	-367	203	-73
328	416	15540	-367	202	-62
144	352	15548	-366	204	-73
240	436	15496	-370	184	-50
224	408	15504	-342	193	-81
184	400	15548	-376	212	-83
260	400	15524	-398	222	-64
200	336	15452	-377	192	-65
224	360	15592	-365	212	-79
316	384	15332	-393	207	-68
220	452	15668	-387	182	-60
232	440	15444	-387	203	-57
88	348	15564	-387	197	-76
152	376	15436	-402	170	-77
244	508	15468	-379	207	-64
308	400	15440	-392	183	-72
168	292	15396	-381	223	-88
232	352	15520	-377	187	-57
180	388	15500	-383	191	-73
248	408	15496	-380	210	-53
212	472	15360	-376	222	-80
208	312	15496	-343	206	-71
192	420	15584	-383	219	-79
104	356	15556	-348	248	-77
180	480	15416	-383	229	-108
160	456	15496	-386	217	-122
264	392	15432	-372	193	-34
436	344	15584	-365	293	-47
172	360	15496	-370	215	-77
160	392	15368	-366	160	-83
236	360	15540	-364	249	-79
164	420	15400	-342	269	-79
132	396	15416	-353	115	-100
212	384	15540	-329	229	-42
92	376	15536	-368	193	-110
160	404	15360	-357	134	-59
260	488	15444	-390	136	-64
120	356	15624	-410	134	-63
316	328	15524	-390	75	-67
144	372	15352	-424	83	-85
120	352	15424	-439	71	-89
196	348	15264	-446	62	-63
164	380	15572	-438	76	-51
180	420	15600	-415	35	-38
192	356	15412	-415	68	-55
248	384	15520	-381	58	-66
72	408	15424	-368	57	-79
204	364	15428	-356	47	-74
232	396	15528	-331	53	-75
200	416	15476	-337	43	-61
128	396	15508	-307	30	-60
152	312	15388	-307	25	-64
256	360	15488	-337	44	-72
236	436	15516	-347	48	-71
212	340	15496	-369	61	-78
192	328	15508	-389	85	-76
160	412	15536	-412	75	-49
280	308	15512	-387	84	-57
232	364	15484	-423	84	-64
180	412	15388	-409	103	-59
164	348	15460	-419	92	-90
196	340	15396	-413	142	-105
232	268	15392	-384	134	-99
132	372	15456	-401	85	-145
136	364	15608	-363	246	-28
-36	416	15420	-382	89	-112
216	428	15476	-344	229	-77
128	344	15600	-345	247	-79
140	296	15516	-358	157	-73
188	332	15572	-351	280	-32
124	364	15584	-347	213	-98
188	372	15596	-337	227	-83
188	212	15556	-344	211	-70
168	332	15512	-351	237	-100
16	460	15472	-334	240	-82
60	400	15540	-344	234	-59
156	368	15392	-365	217	-68
120	368	15568	-367	190	-32
72	408	15536	-365	190	-58
36	404	15528	-391	199	-72
16	364	15432	-386	180	-72
12	352	15452	-390	165	-89
68	352	15588	-398	175	-74
188	328	15380	-373	167	-63
120	380	15424	-391	161	-68
40	344	15528	-384	143	-51
96	336	15616	-395	153	-85
56	408	15532	-381	135	-65
112	332	15556	-348	127	-70
100	392	15524	-365	138	-64
132	300	15348	-369	139	-58
80	308	15428	-363	146	-68
48	540	15548	-365	125	-53
48	392	15588	-371	102	-62
12	272	15532	-380	123	-68
16	368	15556	-381	126	-50
148	404	15648	-382	166	-47
260	284	15512	-389	140	-56
24	376	15624	-403	177	-58
44	360	15472	-360	171	-51
64	368	15492	-374	186	-76
112	344	15388	-347	216	-79
88	336	15432	-367	191	-73
8	308	15496	-332	197	-72
192	344	15540	-348	252	-65
148	236	15544	-353	221	-77
100	444	15500	-356	236	-70
72	352	15524	-388	256	-67
128	308	15488	-399	264	-85
160	296	15460	-376	253	-72
28	416	15608	-401	259	-56
40	368	15572	-393	262	-64
80	340	15444	-369	270	-59
120	380	15568	-372	269	-48
116	296	15484	-380	238	-68
-20	284	15620	-351	260	-67
-32	392	15544	-344	242	-51
76	324	15740	-319	234	-87
16	344	15488	-349	237	-84
56	320	15644	-361	249	-82
156	400	15396	-357	239	-73
92	376	15352	-350	210	-67
76	240	15416	-365	228	-72
48	376	15396	-397	218	-73
-20	444	15572	-390	219	-57
68	348	15676	-392	187	-54
-8	364	15504	-385	218	-72
-28	408	15452	-383	193	-69
20	292	15392	-395	202	-76
-32	360	15620	-371	172	-66
104	280	15396	-375	178	-84
-44	396	15512	-362	179	-62
116	404	15516	-347	162	-71
12	316	15468	-384	193	-72
52	336	15608	-382	160	-49
48	416	15552	-369	198	-80
96	412	15460	-386	165	-70
16	372	15460	-385	166	-75
140	356	15632	-392	197	-74
104	336	15368	-369	182	-79
52	388	15480	-373	198	-96
12	376	15536	-371	186	-84
-56	380	15580	-367	214	-42
52	352	15572	-385	202	-71
64	332	15608	-384	176	-76
20	380	15380	-365	250	-66
16	416	15624	-360	181	-68
-88	292	15656	-387	195	-54
20	304	15452	-360	226	-87
-20	428	15656	-363	224	-91
-52	192	15440	-347	252	-60
12	252	15476	-364	206	-50
-80	344	15420	-365	217	-35
24	304	15476	-367	198	-69
16	364	15376	-358	206	-66
-108	348	15476	-368	196	-86
-128	412	15364	-352	165	-92
-12	376	15464	-345	147	-78
36	368	15548	-370	159	-49
-72	356	15368	-369	140	-75
-100	352	15468	-384	149	-66
32	360	15540	-386	101	-53
-100	372	15600	-401	153	-57
76	352	15520	-419	131	-91
24	368	15472	-385	152	-85
60	324	15504	-385	157	-60
32	340	15364	-393	148	-77
-12	260	15356	-355	192	-46
120	460	15496	-384	192	-71
116	304	15640	-384	169	-47
64	296	15688	-356	212	-81
-32	408	15628	-388	183	-87
24	320	15392	-361	163	-55
-60	316	15552	-382	176	-49
20	364	15304	-382	164	-65
8	428	15392	-363	153	-50
48	388	15424	-361	152	-55
72	380	15604	-355	134	-74
-16	412	15608	-391	136	-73
4	296	15472	-380	124	-57
68	408	15548	-379	103	-75
-24	360	15348	-363	110	-69
16	372	15376	-364	84	-65
60	284	15504	-384	86	-63
112	376	15360	-388	79	-63
84	308	15552	-382	74	-47
-4	348	15548	-374	64	-76
72	264	15512	-403	75	-69
-24	280	15376	-379	52	-63
-40	384	15428	-380	46	-57
16	356	15520	-388	62	-69
120	416	15464	-366	82	-64
84	408	15712	-403	60	-60
100	344	15408	-389	63	-57
44	348	15624	-374	117	-68
84	288	15472	-386	92	-86
84	376	15528	-358	84	-83
144	328	15480	-372	85	-76
124	220	15512	-380	120	-81
24	452	15572	-354	141	-59
4	356	15484	-348	147	-65
48	404	15528	-358	152	-63
96	408	15460	-388	189	-79
96	400	15576	-357	158	-72
56	356	15364	-404	186	-76
72	360	15480	-368	197	-80
156	368	15528	-374	180	-50
116	432	15616	-362	179	-59
216	468	15552	-377	164	-81
204	336	15336	-404	199	-57
156	380	15540	-375	159	-70
164	456	15420	-384	153	-71
52	352	15328	-372	160	-72
120	380	15416	-374	182	-55
132	460	15484	-395	141	-94
244	308	15596	-368	179	-71
152	356	15636	-396	131	-99
88	372	15544	-383	143	-66
72	412	15388	-390	198	-53
172	276	15424	-397	154	-78
188	400	15544	-363	182	-72
120	380	15452	-365	161	-68
172	340	15504	-352	173	-73
184	492	15508	-385	211	-83
84	464	15632	-352	217	-79
0	316	15544	-361	223	-58
72	372	15540	-366	203	-69
60	340	15460	-364	234	-52
116	296	15476	-388	184	-84
60	380	15580	-377	215	-78
144	412	15716	-384	202	-72
136	416	15476	-390	195	-73
292	320	15564	-371	202	-71
180	392	15600	-380	208	-64
68	368	15464	-366	195	-64
156	488	15496	-364	180	-75
224	404	15544	-371	165	-63
220	416	15444	-371	192	-79
148	256	15636	-371	168	-78
124	268	15660	-342	159	-99
256	312	15508	-353	156	-81
236	388	15528	-366	150	-41
300	424	15656	-361	148	-62
200	368	15484	-357	136	-58
96	460	15416	-362	168	-84
76	440	15468	-354	161	-64
184	340	15372	-361	139	-65
172	412	15484	-366	158	-60
112	372	15332	-363	151	-56
188	372	15408	-373	162	-63
128	372	15572	-368	128	-48
148	368	15468	-355	172	-57
236	320	15504	-382	184	-64
204	356	15440	-361	168	-60
260	360	15464	-362	164	-69
228	428	15508	-368	176	-51
96	432	15432	-374	161	-59
196	484	15528	-363	179	-80
276	296	15444	-378	182	-64
228	416	15576	-374	178	-59
252	416	15592	-347	166	-69
256	384	15464	-363	172	-86
232	324	15460	-366	196	-50
188	432	15452	-385	182	-85
224	388	15416	-351	204	-60
212	436	15524	-376	203	-64
336	380	15508	-361	196	-53
168	324	15656	-356	203	-58
260	220	15564	-364	198	-63
248	432	15368	-389	209	-90
156	336	15532	-371	203	-59
208	396	15276	-352	195	-69
236	392	15596	-368	197	-64
236	352	15440	-361	181	-60
276	476	15508	-365	200	-71
132	352	15704	-359	164	-72
96	332	15620	-368	190	-76
272	408	15432	-372	199	-76
248	400	15640	-373	166	-80
128	436	15464	-363	187	-73
200	364	15512	-375	175	-59
272	460	15568	-375	174	-68
272	404	15616	-360	184	-61
216	484	15572	-377	156	-77
208	396	15516	-377	176	-69
192	408	15520	-398	153	-65
116	380	15356	-374	169	-67
260	360	15456	-379	151	-65
